username,purchase_amount,num_items,account_age_days,session_duration,failed_login_attempts,geo_location_mismatch,timezone_mismatch,multiple_sessions_same_ip,account_takeover_risk,sudden_ip_change,captcha_triggered,typing_time,paste_detected,mouse_moves_per_second,scroll_depth,total_time_on_page,keystroke_variance,click_count,mouse_click_rate,idle_time_ratio,hover_time,scroll_velocity,user_agent_contains_bot,navigator_webdriver,js_enabled,cookie_enabled,timestamp,is_fraud,is_security_threat,is_behavior_anomaly,is_bot
user880,229.75,7,114,502,0,1,0,0,0.34,0,1,1.53,0,25.29,17,465,1.94,67,0.46,0.23,9,0.59,0,1,1,1,2025-07-14 14:21:00,0,0,0,1
user881,238.76,2,211,2269,3,0,0,0,0.4,0,1,3.75,1,20.86,20,1644,1.94,30,0.63,0.42,33,3.74,1,0,1,1,2025-07-14 15:42:00,1,1,1,1
user882,675.17,8,459,2874,4,0,1,0,0.05,1,1,2.42,0,29.97,71,1582,1.16,22,0.76,0.38,31,2.48,0,0,1,1,2025-07-14 19:59:00,0,0,1,1
user883,29.51,6,828,313,0,1,1,1,0.5,1,0,2.57,0,13.46,97,698,1.47,86,0.38,0.3,29,4.04,1,1,1,1,2025-07-14 10:31:00,0,1,1,1
user884,113.07,8,852,580,1,0,0,0,0.12,1,1,7.85,0,43.68,73,1493,1.4,61,0.54,0.17,20,4.66,1,0,1,1,2025-07-14 11:39:00,0,0,0,1
user885,801.92,1,982,1036,2,1,0,1,0.4,1,0,1.14,0,16.6,50,430,1.03,11,0.83,0.09,20,3.2,0,0,1,1,2025-07-14 10:09:00,0,0,1,1
user886,186.76,1,275,69,1,0,0,1,0.35,0,1,6.02,0,15.19,40,788,1.17,52,0.96,0.17,40,1.34,1,0,1,1,2025-07-14 12:00:00,1,1,0,1
user887,656.22,7,919,2833,1,1,1,1,0.77,1,1,4.42,0,26.63,23,1765,0.6,84,0.31,0.34,29,4.02,1,0,1,1,2025-07-14 09:04:00,1,1,1,1
user888,245.8,8,219,2612,0,0,1,1,0.8,1,1,5.56,0,27.45,23,1830,1.69,64,0.33,0.13,45,4.8,1,0,1,1,2025-07-14 15:33:00,1,0,1,0
user889,108.45,3,572,2892,1,0,0,1,0.15,1,1,6.07,1,14.68,95,110,0.86,37,0.95,0.21,5,3.11,1,0,1,1,2025-07-14 13:00:00,1,0,0,0
user890,250.74,5,127,1643,3,1,1,1,0.37,1,1,3.82,1,17.23,96,917,1.19,7,0.46,0.19,9,3.57,1,1,1,1,2025-07-14 17:29:00,0,0,1,0
user891,725.04,1,722,2543,1,1,0,1,0.37,1,0,3.66,1,12.64,37,1630,1.22,8,0.75,0.38,45,2.02,1,1,1,1,2025-07-14 13:12:00,0,0,1,1
user892,857.14,7,386,1194,2,0,1,0,0.15,1,1,7.6,1,37.33,43,518,1.34,8,0.65,0.44,24,2.22,1,1,1,1,2025-07-14 15:48:00,0,1,0,0
user893,831.92,5,560,212,2,0,1,0,0.8,1,1,8.84,0,39.65,56,1245,1.73,46,0.36,0.35,9,3.81,0,1,1,1,2025-07-14 19:03:00,0,0,0,0
user894,403.21,8,549,1718,4,1,1,1,0.71,0,1,2.73,1,25.8,58,1010,1.54,13,0.69,0.17,40,4.67,1,0,1,1,2025-07-14 13:13:00,0,0,1,0
user895,671.4,8,780,3024,2,0,1,0,0.19,1,1,1.88,0,37.13,33,1358,1.49,55,0.69,0.22,33,3.33,1,1,1,1,2025-07-14 15:17:00,1,1,0,1
user896,212.93,9,93,2976,1,1,0,0,0.37,1,0,9.08,1,38.12,74,1454,1.29,21,0.63,0.07,38,4.05,1,0,1,1,2025-07-14 19:25:00,1,1,0,0
user897,300.22,7,463,3233,2,1,1,1,0.11,1,1,4.15,1,11.22,94,1666,0.64,21,0.19,0.08,22,1.27,1,1,1,1,2025-07-14 15:43:00,0,1,1,0
user898,897.37,1,676,2860,0,0,1,0,0.63,0,0,5.96,0,48.48,81,447,1.1,24,1.0,0.08,6,1.45,1,0,1,1,2025-07-14 19:43:00,0,1,0,0
user899,22.87,3,638,1916,2,1,0,1,0.12,0,1,4.24,0,41.95,22,1057,1.94,18,0.46,0.07,20,2.89,1,1,1,1,2025-07-14 18:01:00,1,1,0,0
user900,94.65,8,523,1274,3,0,1,0,0.99,0,0,2.13,1,14.2,85,511,1.99,26,0.67,0.09,33,1.29,0,0,1,1,2025-07-14 11:32:00,1,1,1,0
user901,215.81,3,614,1812,0,0,0,1,0.78,1,0,6.3,1,13.38,42,1347,1.6,56,0.9,0.1,37,3.36,1,1,1,1,2025-07-14 14:44:00,0,0,0,0
user902,36.27,8,687,2670,4,1,0,1,0.39,1,0,5.73,1,10.65,81,252,0.84,31,0.48,0.06,20,1.81,1,1,1,1,2025-07-14 12:54:00,1,0,0,0
user903,189.62,1,396,1164,3,0,1,0,0.58,1,0,2.83,1,11.23,39,1335,0.65,47,0.8,0.32,39,4.06,0,1,1,1,2025-07-14 13:03:00,1,0,1,1
user904,587.21,5,921,2596,1,1,1,0,0.91,0,0,5.07,0,38.67,46,191,1.12,7,0.97,0.5,47,4.14,0,1,1,1,2025-07-14 11:29:00,0,1,1,0
user905,427.21,4,359,954,1,1,0,1,0.55,1,1,8.17,1,26.13,40,430,1.78,92,0.42,0.44,46,2.59,1,1,1,1,2025-07-14 15:03:00,0,1,0,0
user906,893.74,5,305,1171,1,1,0,1,0.17,0,0,6.31,1,40.23,46,1590,1.58,98,0.46,0.02,21,1.31,1,0,1,1,2025-07-14 16:26:00,1,0,1,1
user907,819.27,8,267,3325,3,0,0,1,0.38,0,1,1.87,1,38.58,19,1983,1.83,12,0.92,0.21,8,3.41,1,1,1,1,2025-07-14 11:56:00,1,0,0,1
user908,348.4,4,90,163,3,1,1,0,0.84,0,0,5.93,1,32.21,76,1764,1.42,90,0.24,0.43,8,4.97,0,0,1,1,2025-07-14 19:04:00,0,1,0,1
user909,266.83,4,946,3227,3,0,0,0,0.64,0,0,7.32,1,35.89,64,1054,0.7,93,0.13,0.07,29,3.3,0,1,1,1,2025-07-14 14:03:00,1,1,0,1
user910,385.9,3,277,3554,0,1,0,0,0.65,0,1,8.13,0,5.83,67,1832,0.67,14,0.92,0.42,37,0.66,1,1,1,1,2025-07-14 10:16:00,1,0,0,1
user911,594.39,7,428,1974,0,1,0,0,0.87,1,0,6.66,0,19.03,23,1069,0.57,33,0.84,0.3,18,0.58,1,1,1,1,2025-07-14 19:24:00,1,0,1,0
user912,275.38,3,244,3329,1,1,1,1,0.89,1,0,2.37,0,33.7,99,653,1.35,44,0.98,0.47,28,1.94,0,0,1,1,2025-07-14 19:57:00,0,0,1,0
user913,627.91,3,842,3132,2,0,0,1,0.92,0,0,7.39,0,5.42,35,1029,0.86,69,0.15,0.44,15,1.38,0,1,1,1,2025-07-14 12:38:00,1,0,0,0
user914,415.32,5,320,1066,1,0,1,1,0.09,1,0,7.1,0,6.48,44,1351,1.6,25,0.24,0.34,29,4.16,0,1,1,1,2025-07-14 14:35:00,1,0,1,1
user915,556.53,5,822,466,4,1,1,1,0.54,1,1,1.22,1,43.33,1,293,1.53,28,0.19,0.33,32,4.3,0,0,1,1,2025-07-14 16:23:00,0,1,0,0
user916,441.77,6,984,1461,0,1,0,0,0.74,0,0,4.71,0,35.78,27,629,0.98,77,0.72,0.11,11,1.66,1,0,1,1,2025-07-14 10:34:00,0,0,0,0
user917,301.52,8,995,226,3,0,1,1,0.76,0,0,4.0,0,16.94,25,944,0.77,64,0.65,0.06,40,1.97,0,0,1,1,2025-07-14 09:52:00,1,0,1,1
user918,948.97,6,366,568,0,0,0,1,0.61,1,1,7.02,1,35.96,22,1366,0.65,30,0.42,0.21,14,1.56,0,0,1,1,2025-07-14 16:00:00,0,1,1,1
user919,765.97,1,222,1721,3,0,1,0,0.17,1,1,2.95,0,40.66,78,1512,1.61,13,0.15,0.09,40,4.59,1,1,1,1,2025-07-14 13:37:00,0,0,0,0
user920,148.71,8,583,2420,4,1,1,0,0.8,1,0,6.32,0,18.81,35,1399,1.18,24,0.68,0.05,35,2.76,0,0,1,1,2025-07-14 16:56:00,1,1,1,1
user921,869.78,8,58,3549,4,0,0,1,0.72,1,0,9.22,0,6.62,90,1573,0.99,60,0.61,0.15,23,3.45,1,0,1,1,2025-07-14 09:02:00,0,1,0,0
user922,492.56,9,136,822,0,1,0,0,0.09,0,1,8.18,0,46.98,5,738,1.78,40,0.2,0.43,22,2.37,0,1,1,1,2025-07-14 16:35:00,1,0,1,1
user923,895.61,9,232,740,3,0,0,1,0.46,1,0,9.29,1,20.53,34,1710,1.39,40,0.92,0.01,10,3.34,1,0,1,1,2025-07-14 17:46:00,1,0,1,0
user924,801.86,2,930,2584,4,1,1,0,0.17,0,1,9.81,1,9.79,37,1697,1.28,77,0.28,0.15,32,2.24,0,0,1,1,2025-07-14 11:29:00,0,1,0,0
user925,430.96,2,288,2180,1,1,1,0,0.34,0,0,1.1,0,27.13,34,577,1.62,26,0.77,0.21,11,2.03,1,0,1,1,2025-07-14 12:20:00,1,1,1,0
user926,32.24,3,417,1224,1,1,0,1,0.02,1,1,6.6,1,39.58,99,579,1.72,5,0.9,0.26,42,3.36,1,1,1,1,2025-07-14 12:06:00,1,1,1,1
user927,275.99,1,514,641,3,0,0,0,0.4,1,1,4.72,0,14.97,73,387,1.53,73,0.62,0.09,16,3.16,0,0,1,1,2025-07-14 14:47:00,1,0,0,1
user928,546.22,4,303,321,0,0,1,1,0.55,1,1,8.74,1,17.13,93,797,1.16,77,0.32,0.48,45,1.82,1,0,1,1,2025-07-14 14:52:00,1,0,0,1
user929,637.14,4,805,1423,4,0,1,0,0.62,0,0,3.27,1,15.92,52,1813,1.07,41,0.38,0.29,38,1.17,1,0,1,1,2025-07-14 08:20:00,1,0,0,1
user930,265.31,9,286,1391,0,1,1,0,0.66,0,0,9.83,1,49.63,37,1801,1.66,87,0.9,0.26,29,2.16,0,1,1,1,2025-07-14 18:42:00,0,0,0,0
user931,147.96,9,447,2352,1,1,0,0,0.84,0,0,6.52,1,13.88,92,794,1.28,76,0.37,0.0,21,2.37,1,1,1,1,2025-07-14 09:46:00,0,0,0,0
user932,836.58,9,116,1598,4,0,1,0,0.22,0,0,8.14,1,30.9,58,639,1.56,17,0.77,0.24,37,3.33,1,0,1,1,2025-07-14 14:58:00,1,1,0,0
user933,984.56,7,667,3468,0,1,0,0,0.12,1,1,1.77,1,46.64,42,429,1.84,88,0.99,0.42,27,4.62,0,1,1,1,2025-07-14 09:02:00,1,0,1,0
user934,530.43,2,429,620,2,1,1,1,0.85,0,1,2.65,1,11.61,3,569,1.87,47,1.0,0.11,13,0.66,0,0,1,1,2025-07-14 14:57:00,0,0,0,1
user935,179.96,5,620,1159,3,1,1,0,0.16,0,1,7.83,1,48.69,4,1882,0.92,41,0.58,0.18,10,1.6,1,1,1,1,2025-07-14 19:31:00,1,1,0,1
user936,279.58,4,438,1963,3,0,0,1,0.97,1,0,1.2,1,47.64,67,948,0.78,98,0.84,0.01,6,1.37,1,1,1,1,2025-07-14 13:47:00,1,0,0,1
user937,28.21,8,384,234,2,1,0,0,0.84,0,0,8.35,1,44.81,99,633,0.89,78,0.99,0.49,42,2.76,1,0,1,1,2025-07-14 11:48:00,1,0,1,1
user938,915.16,2,82,2216,1,0,0,1,0.5,0,0,1.13,1,14.66,44,566,1.63,99,0.44,0.03,13,2.43,1,0,1,1,2025-07-14 15:21:00,0,0,0,0
user939,126.57,6,958,2290,4,0,1,0,0.98,1,1,6.91,0,33.53,79,1076,1.06,29,0.33,0.45,7,3.78,1,0,1,1,2025-07-14 18:28:00,1,1,0,1
user940,580.75,5,643,251,3,0,1,1,0.1,0,0,4.29,1,39.24,24,519,0.76,97,0.2,0.16,20,1.59,0,1,1,1,2025-07-14 11:32:00,0,1,1,1
user941,281.31,2,39,124,2,0,1,1,0.3,0,0,6.5,0,49.37,77,1731,0.65,92,0.23,0.29,29,3.18,1,0,1,1,2025-07-14 17:40:00,1,0,1,1
user942,558.64,1,197,3070,2,0,0,0,0.64,0,1,7.26,1,13.12,10,1245,0.99,25,0.87,0.34,28,4.48,0,1,1,1,2025-07-14 15:15:00,1,0,0,0
user943,654.91,8,373,1557,1,1,1,0,0.35,0,1,4.08,0,39.47,28,861,0.7,45,0.63,0.07,33,4.6,0,1,1,1,2025-07-14 09:06:00,0,0,1,0
user944,831.44,2,875,3231,1,0,0,0,0.93,1,0,1.97,0,20.25,33,1105,0.73,77,0.89,0.22,48,4.81,0,0,1,1,2025-07-14 15:52:00,0,1,1,0
user945,214.36,7,809,1627,0,0,0,1,0.07,0,1,1.63,0,12.9,85,990,1.53,46,0.81,0.16,44,3.98,0,1,1,1,2025-07-14 09:22:00,1,1,0,1
user946,20.89,9,460,2971,3,0,0,1,0.55,1,0,6.3,1,23.96,13,407,0.53,46,0.71,0.03,30,4.58,1,1,1,1,2025-07-14 11:16:00,1,0,0,0
user947,145.52,9,204,1211,0,1,1,0,0.59,0,1,5.69,1,40.72,23,1023,0.68,6,0.65,0.42,42,1.56,1,0,1,1,2025-07-14 18:27:00,1,0,0,0
user948,901.02,8,165,3583,2,1,1,0,0.65,1,1,7.68,1,25.92,58,433,1.77,72,0.14,0.02,39,1.39,1,1,1,1,2025-07-14 13:24:00,0,0,1,0
user949,875.15,9,181,1997,4,1,0,1,0.26,1,1,5.59,1,29.19,38,1053,1.77,12,0.89,0.33,27,0.53,0,1,1,1,2025-07-14 19:26:00,1,0,0,0
user950,601.44,2,856,428,4,1,1,1,0.36,1,0,4.8,0,49.78,25,1543,0.99,65,0.48,0.16,8,3.68,0,0,1,1,2025-07-14 14:47:00,0,1,1,0
user951,604.51,6,50,910,1,0,0,0,0.84,0,0,4.58,1,22.96,42,1449,0.63,18,0.6,0.1,46,4.72,1,0,1,1,2025-07-14 15:45:00,1,1,0,0
user952,668.39,4,72,102,4,0,0,1,0.19,0,0,1.24,1,32.69,35,1121,1.56,81,0.12,0.33,18,1.34,0,0,1,1,2025-07-14 10:45:00,1,0,1,1
user953,183.62,4,32,1967,4,1,1,0,0.83,0,1,4.02,1,21.44,38,1772,1.04,25,0.94,0.29,43,3.37,1,1,1,1,2025-07-14 16:19:00,1,1,0,1
user954,915.27,5,369,3550,4,1,0,0,0.56,1,1,9.78,1,22.68,60,888,0.57,28,0.91,0.16,11,3.86,0,1,1,1,2025-07-14 13:55:00,1,1,1,0
user955,424.58,3,84,2595,2,1,0,0,0.76,0,1,8.86,1,36.3,15,931,0.74,54,0.59,0.26,12,4.67,0,1,1,1,2025-07-14 17:20:00,1,0,0,1
user956,389.31,1,569,137,4,1,1,1,0.71,0,1,3.96,1,47.2,58,943,0.71,86,0.62,0.12,46,3.41,0,0,1,1,2025-07-14 11:48:00,1,0,0,0
user957,523.73,8,681,2933,4,0,0,1,0.21,0,0,6.29,1,29.41,95,1696,1.38,49,0.73,0.43,23,4.87,0,1,1,1,2025-07-14 08:15:00,1,0,0,1
user958,56.5,5,834,1884,4,1,0,1,0.57,0,0,8.63,1,39.58,5,349,1.85,68,0.34,0.16,6,2.05,0,1,1,1,2025-07-14 11:59:00,0,0,1,0
user959,174.62,3,127,1353,0,1,0,1,0.87,1,0,4.97,0,9.01,97,1218,1.69,68,0.3,0.12,5,2.07,0,1,1,1,2025-07-14 13:06:00,1,1,1,1
user960,740.65,7,621,733,2,1,0,0,0.43,1,1,1.16,0,14.5,55,1419,1.32,30,0.71,0.38,46,2.94,0,0,1,1,2025-07-14 16:34:00,1,0,0,0
user961,91.97,7,389,760,1,1,0,1,0.97,0,1,1.67,1,27.6,7,283,1.13,36,0.19,0.01,42,2.23,1,0,1,1,2025-07-14 17:43:00,1,0,1,0
user962,607.12,1,938,818,0,1,0,0,0.45,0,0,5.59,1,5.9,93,1383,1.43,61,0.51,0.13,17,0.51,1,0,1,1,2025-07-14 10:14:00,1,0,0,1
user963,252.9,9,929,1983,3,1,0,0,0.14,0,1,9.72,1,16.38,26,898,1.17,57,0.54,0.19,46,3.79,0,1,1,1,2025-07-14 11:43:00,0,0,1,0
user964,395.4,2,688,2835,2,1,1,0,0.39,1,0,7.24,1,28.28,70,1790,0.87,37,0.44,0.44,48,3.88,0,1,1,1,2025-07-14 15:26:00,0,1,0,1
user965,295.81,5,299,3446,2,0,1,1,0.95,0,1,1.64,0,5.67,26,285,1.52,56,0.27,0.48,28,3.86,1,0,1,1,2025-07-14 19:56:00,1,0,1,0
user966,362.12,5,449,3032,3,0,0,0,0.32,1,1,2.7,0,16.9,88,1532,1.81,99,0.42,0.36,36,2.05,0,0,1,1,2025-07-14 16:56:00,1,0,1,0
user967,721.86,8,677,961,3,0,0,0,0.87,1,0,7.94,1,28.13,45,1192,1.06,22,0.4,0.25,34,2.85,1,1,1,1,2025-07-14 19:58:00,0,1,1,0
user968,304.15,8,942,2996,3,0,1,1,0.88,0,0,8.57,0,30.79,40,937,1.76,39,0.55,0.32,10,2.12,1,0,1,1,2025-07-14 08:52:00,0,0,1,0
user969,570.74,7,16,1052,1,0,1,0,0.35,0,1,6.56,0,46.66,78,1896,1.15,16,0.71,0.21,42,0.57,1,1,1,1,2025-07-14 16:48:00,0,0,1,1
user970,481.29,7,205,1251,4,0,1,1,0.08,0,0,6.8,1,34.04,24,726,1.1,55,0.97,0.15,37,3.03,1,0,1,1,2025-07-14 19:57:00,1,0,0,1
user971,667.03,6,430,2446,2,1,1,1,0.72,1,0,1.26,1,23.66,85,958,0.54,93,0.23,0.48,48,1.06,1,0,1,1,2025-07-14 16:20:00,0,1,1,1
user972,937.46,6,577,2300,4,1,1,1,0.31,1,1,8.46,1,46.87,17,107,1.54,99,0.89,0.06,27,0.86,0,0,1,1,2025-07-14 12:20:00,0,0,1,1
user973,735.25,9,842,1536,4,0,0,0,0.78,0,1,8.09,0,40.32,11,1388,1.71,14,0.36,0.17,14,3.9,0,1,1,1,2025-07-14 13:16:00,1,0,1,1
user974,222.79,6,202,2390,3,1,1,1,0.44,1,1,3.33,0,14.0,86,882,1.5,56,0.63,0.45,19,0.54,1,0,1,1,2025-07-14 10:11:00,1,0,1,0
user975,40.87,2,568,3467,1,0,1,1,0.49,0,0,7.38,1,10.89,50,1607,0.73,38,0.59,0.36,27,4.82,0,1,1,1,2025-07-14 13:06:00,1,1,0,0
user976,269.64,2,157,449,0,1,1,1,0.78,0,1,2.93,1,35.41,38,1884,0.65,71,0.6,0.01,40,2.82,1,0,1,1,2025-07-14 18:42:00,0,0,1,1
user977,599.13,5,796,1059,1,1,0,1,0.38,1,1,1.36,0,30.19,88,1740,1.36,43,0.75,0.01,5,4.92,0,0,1,1,2025-07-14 14:20:00,0,0,1,0
user978,60.91,4,678,584,4,1,0,0,0.44,1,1,2.81,0,40.54,9,874,1.1,12,0.44,0.26,12,0.76,0,1,1,1,2025-07-14 08:24:00,0,0,0,1
user979,501.4,2,211,3371,1,1,0,1,0.38,1,1,2.61,1,38.25,93,1859,1.14,33,0.39,0.24,7,3.13,0,1,1,1,2025-07-14 15:46:00,0,1,0,0
user980,600.87,3,453,1915,3,1,0,0,0.37,1,1,4.04,0,33.13,73,1963,1.95,26,0.87,0.22,18,2.07,0,0,1,1,2025-07-14 17:05:00,1,1,1,1
user981,340.9,7,923,1566,0,1,0,1,0.53,0,0,4.77,1,49.39,97,1106,1.59,88,0.3,0.15,21,4.3,0,1,1,1,2025-07-14 11:34:00,0,0,0,0
user982,773.2,8,997,718,3,0,0,0,0.81,0,1,5.58,1,29.01,76,1494,1.12,74,0.26,0.49,38,2.13,0,0,1,1,2025-07-14 18:09:00,1,0,1,0
user983,115.53,6,428,2823,0,0,1,1,0.36,0,1,5.29,0,10.09,53,1906,0.53,65,0.11,0.14,10,1.67,0,1,1,1,2025-07-14 13:37:00,0,1,1,1
user984,84.39,5,436,950,4,1,0,0,0.52,1,0,3.44,0,42.27,28,776,0.55,47,0.29,0.25,9,4.36,0,1,1,1,2025-07-14 18:59:00,0,0,0,0
user985,730.91,1,488,1541,0,0,0,1,0.67,0,1,1.26,0,16.33,40,1206,1.53,53,0.57,0.2,45,2.19,1,0,1,1,2025-07-14 10:53:00,0,1,1,1
user986,500.54,8,484,3220,0,1,1,0,0.27,1,1,6.45,1,39.98,8,1930,1.76,33,0.58,0.09,44,0.58,1,0,1,1,2025-07-14 18:04:00,1,1,0,0
user987,691.52,3,135,3226,0,0,0,0,0.28,1,0,4.56,1,48.07,62,1769,1.56,85,0.33,0.1,33,2.26,0,1,1,1,2025-07-14 13:13:00,0,1,0,1
user988,440.48,6,404,511,1,1,1,0,0.93,1,1,3.69,1,36.36,76,310,1.11,35,0.17,0.46,39,3.45,0,1,1,1,2025-07-14 15:56:00,1,0,1,0
user989,253.94,3,826,2535,1,0,1,1,0.72,0,0,8.8,1,31.82,36,1436,0.55,57,0.77,0.43,22,1.64,0,0,1,1,2025-07-14 17:32:00,1,1,1,1
user990,820.91,7,890,3282,4,1,0,0,0.58,1,1,7.72,1,25.72,13,1727,1.95,38,0.78,0.1,44,2.44,1,1,1,1,2025-07-14 11:05:00,1,1,0,0
user991,801.42,7,815,1597,0,0,1,0,0.65,1,0,8.72,1,21.4,72,1460,1.98,42,1.0,0.44,34,0.76,0,1,1,1,2025-07-14 12:05:00,1,0,1,0
user992,697.75,9,585,3507,2,1,1,0,0.03,1,0,5.45,0,20.89,71,589,1.32,61,0.91,0.1,19,3.15,0,1,1,1,2025-07-14 12:30:00,0,0,0,1
user993,279.42,5,334,3153,4,0,1,0,0.62,1,1,2.18,1,33.64,38,1526,0.61,8,0.93,0.31,19,3.9,1,1,1,1,2025-07-14 19:43:00,0,0,0,1
user994,594.33,8,401,942,0,1,1,1,0.51,1,0,7.27,1,38.81,39,738,1.31,6,0.82,0.04,20,2.36,1,0,1,1,2025-07-14 13:58:00,1,1,0,1
user995,367.36,8,939,372,0,1,0,0,0.55,1,0,2.85,1,35.53,53,290,1.84,16,0.65,0.44,37,2.39,1,0,1,1,2025-07-14 11:08:00,1,1,0,1
user996,100.67,1,697,899,1,1,1,0,0.36,1,1,4.97,1,13.93,2,770,1.52,39,0.22,0.03,14,0.9,0,1,1,1,2025-07-14 09:08:00,0,0,1,0
user997,918.14,5,637,2626,4,0,0,0,0.08,1,1,1.59,0,27.23,54,942,1.58,74,0.66,0.28,23,1.41,1,1,1,1,2025-07-14 09:55:00,0,1,1,0
user998,145.45,3,449,3337,0,0,1,1,0.19,1,0,8.43,1,40.62,32,434,0.63,76,0.15,0.39,41,1.2,0,0,1,1,2025-07-14 09:03:00,1,0,1,0
user999,950.73,1,213,434,0,0,1,0,0.95,1,1,2.13,0,26.41,95,1645,0.66,25,0.9,0.06,7,2.67,1,1,1,1,2025-07-14 15:06:00,0,0,1,0
user1000,451.55,4,495,510,4,1,1,0,0.41,1,0,9.13,0,29.15,70,1742,0.69,65,0.53,0.2,40,2.88,0,1,1,1,2025-07-14 08:35:00,0,0,1,0
